id,chemical_name,cas_id,cas_number,created_at,updated_at,date_removed
30359,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30360,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30361,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30362,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30363,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30364,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30365,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30366,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30367,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30368,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30369,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30370,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30371,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30372,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30373,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30374,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30375,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30376,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30377,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30378,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30379,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30380,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30381,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30382,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30383,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30384,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30385,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30386,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30387,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30388,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30389,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30390,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30391,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30392,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30393,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30394,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30395,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30396,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30397,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30398,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30399,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30400,Titanium dioxide,656,13463-67-7,2013-05-17,2013-05-17,
30401,Titanium dioxide,656,13463-67-7,2013-05-18,2013-05-18,
30402,Retinyl palmitate,938,,2013-05-18,2013-05-18,
30403,Titanium dioxide,656,13463-67-7,2013-05-18,2013-05-18,
30404,Retinyl palmitate,938,,2013-05-18,2013-05-18,
30405,Titanium dioxide,656,13463-67-7,2013-05-18,2013-05-18,
30406,Triethanolamine,1046,102-71-6,2013-05-24,2013-05-24,
30407,Titanium dioxide,656,13463-67-7,2013-05-31,2013-05-31,
30408,Butylated hydroxyanisole,92,25013-16-5,2013-06-03,2013-06-03,
30409,Titanium dioxide,656,13463-67-7,2013-06-03,2013-06-03,
30410,Titanium dioxide,656,13463-67-7,2013-06-04,2013-06-04,
30411,Titanium dioxide,656,13463-67-7,2013-06-04,2013-06-04,
30412,Cocamide DEA,969,,2013-06-06,2016-12-12,2013-06-30
30413,Diethanolamine,1045,111-42-2,2013-06-06,2016-12-12,2013-06-30
30414,Lauramide DEA,987,,2013-06-06,2016-12-12,2013-06-30
30425,Acetaldehyde,2,75-07-0,2013-06-11,2013-06-11,
30426,Titanium dioxide,656,13463-67-7,2013-06-11,2013-06-11,
30427,Titanium dioxide,656,13463-67-7,2013-06-11,2013-06-11,
30428,Titanium dioxide,656,13463-67-7,2013-06-11,2013-06-11,
30429,Titanium dioxide,656,13463-67-7,2013-06-11,2013-06-11,
30430,Titanium dioxide,656,13463-67-7,2013-06-11,2013-06-11,
30431,Titanium dioxide,656,13463-67-7,2013-06-11,2013-06-11,
30432,Titanium dioxide,656,13463-67-7,2013-06-12,2013-06-12,
30433,Titanium dioxide,656,13463-67-7,2013-06-12,2013-06-12,
30434,Titanium dioxide,656,13463-67-7,2013-06-12,2013-06-12,
30435,Titanium dioxide,656,13463-67-7,2013-06-12,2013-06-12,
30436,Titanium dioxide,656,13463-67-7,2013-06-12,2013-06-12,
30437,Titanium dioxide,656,13463-67-7,2013-06-12,2013-06-12,
30438,Titanium dioxide,656,13463-67-7,2013-06-12,2013-06-12,
30439,Titanium dioxide,656,13463-67-7,2013-06-12,2013-06-12,
30440,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30441,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30442,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30443,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30444,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30445,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30446,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30447,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30448,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30449,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30566,Cocamide DEA,969,,2013-07-08,2016-01-15,2015-10-01
30450,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30451,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30452,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30454,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30455,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30456,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30457,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30458,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30459,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30460,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30461,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30462,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30463,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30464,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30465,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30466,"Carbon black (airborne, unbound particles of respirable size)",104,1333-86-4,2013-06-13,2013-06-13,
30467,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30468,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-14,
30469,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30470,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30471,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30472,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30473,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30474,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30475,Titanium dioxide,656,13463-67-7,2013-06-13,2013-06-13,
30477,"Carbon black (airborne, unbound particles of respirable size)",104,1333-86-4,2013-06-14,2013-06-14,
30478,Titanium dioxide,656,13463-67-7,2013-06-14,2013-06-14,
30481,Titanium dioxide,656,13463-67-7,2013-06-14,2014-11-04,
30480,Titanium dioxide,656,13463-67-7,2013-06-14,2013-06-14,
30483,Titanium dioxide,656,13463-67-7,2013-06-14,2013-06-14,
30484,Titanium dioxide,656,13463-67-7,2013-06-14,2014-11-04,
30488,Titanium dioxide,656,13463-67-7,2013-06-17,2014-10-23,
30489,Vitamin A palmitate,893,79-81-2,2013-06-18,2013-06-18,
30492,Triethanolamine,1046,102-71-6,2013-06-18,2013-06-18,
30490,Triethanolamine,1046,102-71-6,2013-06-18,2013-06-18,
30491,Vitamin A palmitate,893,79-81-2,2013-06-18,2013-06-18,
30493,Vitamin A palmitate,893,79-81-2,2013-06-18,2013-06-18,
30494,Triethanolamine,1046,102-71-6,2013-06-18,2013-06-18,
30495,Vitamin A palmitate,893,79-81-2,2013-06-18,2013-06-18,
30496,Triethanolamine,1046,102-71-6,2013-06-18,2013-06-18,
30497,Talc,894,14807-96-6,2013-06-19,2013-06-19,
30498,Mica,1001,12001-26-2,2013-06-19,2013-06-19,
30503,"Silica, crystalline (airborne particles of respirable size)",776,,2013-06-21,2013-06-21,
30504,Titanium dioxide,656,13463-67-7,2013-06-21,2013-06-21,
30505,"Silica, crystalline (airborne particles of respirable size)",776,,2013-06-21,2013-06-21,
30506,"Silica, crystalline (airborne particles of respirable size)",776,,2013-06-21,2013-06-21,
30507,Titanium dioxide,656,13463-67-7,2013-06-25,2013-06-25,
30508,Titanium dioxide,656,13463-67-7,2013-06-25,2013-06-25,
30509,Titanium dioxide,656,13463-67-7,2013-06-25,2013-06-25,
30512,Mica,1001,12001-26-2,2013-06-26,2013-06-26,
30513,Mica,1001,12001-26-2,2013-06-26,2013-06-26,
30514,Mica,1001,12001-26-2,2013-06-26,2013-06-26,
30515,Titanium dioxide,656,13463-67-7,2013-06-27,2013-06-27,
30516,Titanium dioxide,656,13463-67-7,2013-06-27,2013-06-27,
30517,Titanium dioxide,656,13463-67-7,2013-06-27,2013-06-27,
30518,Titanium dioxide,656,13463-67-7,2013-06-27,2013-06-27,
30519,Titanium dioxide,656,13463-67-7,2013-06-27,2013-06-27,
30520,Titanium dioxide,656,13463-67-7,2013-06-27,2013-06-27,
30521,Titanium dioxide,656,13463-67-7,2013-06-27,2013-06-27,
30522,Titanium dioxide,656,13463-67-7,2013-06-27,2013-06-27,
30523,Titanium dioxide,656,13463-67-7,2013-06-27,2013-06-27,
30524,Titanium dioxide,656,13463-67-7,2013-06-27,2013-06-27,
30525,Titanium dioxide,656,13463-67-7,2013-06-27,2013-06-27,
30526,Titanium dioxide,656,13463-67-7,2013-06-27,2013-06-27,
30527,Titanium dioxide,656,13463-67-7,2013-06-27,2013-06-27,
30528,Titanium dioxide,656,13463-67-7,2013-06-28,2013-06-28,
30533,Titanium dioxide,656,13463-67-7,2013-07-02,2013-07-02,
30534,Titanium dioxide,656,13463-67-7,2013-07-02,2013-07-02,
30536,Titanium dioxide,656,13463-67-7,2013-07-02,2013-07-02,
30537,Titanium dioxide,656,13463-67-7,2013-07-02,2013-07-02,
30538,Titanium dioxide,656,13463-67-7,2013-07-02,2013-07-02,
30539,Titanium dioxide,656,13463-67-7,2013-07-02,2013-07-02,
30540,Titanium dioxide,656,13463-67-7,2013-07-02,2013-07-02,
30541,Titanium dioxide,656,13463-67-7,2013-07-02,2014-04-18,
30542,Titanium dioxide,656,13463-67-7,2013-07-02,2013-07-02,
30543,Talc,953,,2013-07-03,2013-07-03,
30544,Mica,1001,12001-26-2,2013-07-03,2013-07-03,
30545,Titanium dioxide,656,13463-67-7,2013-07-03,2013-07-03,
30546,Mica,1001,12001-26-2,2013-07-03,2013-07-03,
30547,Titanium dioxide,656,13463-67-7,2013-07-03,2013-07-03,
30548,Cosmetic talc,943,,2013-07-03,2013-07-03,
30549,Titanium dioxide,656,13463-67-7,2013-07-03,2013-07-03,
30550,Cosmetic talc,943,,2013-07-03,2013-07-03,
30551,Titanium dioxide,656,13463-67-7,2013-07-03,2013-07-03,
30552,Cosmetic talc,943,,2013-07-03,2013-07-03,
30553,Titanium dioxide,656,13463-67-7,2013-07-03,2013-07-03,
30554,Cosmetic talc,943,,2013-07-03,2013-07-03,
30555,Titanium dioxide,656,13463-67-7,2013-07-03,2013-07-03,
30556,Mica,1001,12001-26-2,2013-07-03,2013-07-03,
30557,Titanium dioxide,656,13463-67-7,2013-07-03,2013-07-03,
30558,Titanium dioxide,656,13463-67-7,2013-07-03,2013-10-14,2013-10-14
32190,Titanium dioxide,656,13463-67-7,2013-10-14,2013-10-14,
32191,Titanium dioxide,656,13463-67-7,2013-10-14,2013-10-14,
32192,Titanium dioxide,656,13463-67-7,2013-10-14,2013-10-14,
32193,Titanium dioxide,656,13463-67-7,2013-10-14,2013-10-14,
32194,Titanium dioxide,656,13463-67-7,2013-10-14,2013-10-14,
34760,Titanium dioxide,656,13463-67-7,2014-04-28,2014-04-28,
34761,Titanium dioxide,656,13463-67-7,2014-04-28,2014-04-28,
34762,Titanium dioxide,656,13463-67-7,2014-04-28,2014-04-28,
34763,Titanium dioxide,656,13463-67-7,2014-04-28,2014-04-28,
34764,Titanium dioxide,656,13463-67-7,2014-04-28,2014-04-28,
34765,Titanium dioxide,656,13463-67-7,2014-04-28,2014-04-28,
34766,Titanium dioxide,656,13463-67-7,2014-04-28,2014-04-28,
34767,Titanium dioxide,656,13463-67-7,2014-04-28,2014-04-28,
34768,Titanium dioxide,656,13463-67-7,2014-04-28,2014-04-28,
46804,Titanium dioxide,656,13463-67-7,2016-08-30,2016-08-30,
46805,Titanium dioxide,656,13463-67-7,2016-08-30,2016-08-30,
46806,Titanium dioxide,656,13463-67-7,2016-08-30,2016-08-30,
46807,Titanium dioxide,656,13463-67-7,2016-08-30,2016-08-30,
46808,Titanium dioxide,656,13463-67-7,2016-08-30,2016-08-30,
46809,Titanium dioxide,656,13463-67-7,2016-08-30,2016-08-30,
46810,Titanium dioxide,656,13463-67-7,2016-08-30,2016-08-30,
46811,Titanium dioxide,656,13463-67-7,2016-08-30,2016-08-30,
46891,Titanium dioxide,656,13463-67-7,2016-08-31,2016-08-31,
30559,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30560,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,2013-07-08
30561,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30562,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30563,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30564,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30565,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30567,Cocamide DEA,969,,2013-07-08,2016-01-15,2015-10-01
30568,Cocamide MEA,1044,68140-00-1,2013-07-08,2018-01-30,2017-12-31
30569,Cocamide DEA,969,,2013-07-08,2016-01-15,2015-10-01
30570,Cocamide DEA,969,,2013-07-08,2016-01-15,2015-10-01
30571,Cocamide MEA,1044,68140-00-1,2013-07-08,2016-01-15,2015-10-01
30572,Cocamide MEA,1044,68140-00-1,2013-07-08,2018-01-25,2017-12-31
30573,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30574,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30575,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30576,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30577,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30578,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30579,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30580,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30581,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30582,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30583,Titanium dioxide,656,13463-67-7,2013-07-08,2013-07-08,
30584,Triethanolamine,1046,102-71-6,2013-07-08,2013-07-08,
30585,Cocamide DEA,969,,2013-07-09,2016-01-15,2015-10-01
30586,"Silica, crystalline (airborne particles of respirable size)",776,,2013-07-09,2013-07-09,
30587,Mica,1001,12001-26-2,2013-07-09,2013-07-09,
30588,Titanium dioxide,656,13463-67-7,2013-07-09,2013-07-09,
30589,Titanium dioxide,656,13463-67-7,2013-07-09,2013-07-09,
30590,Cosmetic talc,943,,2013-07-09,2013-07-09,
30591,Mica,1001,12001-26-2,2013-07-09,2013-07-09,
30592,Titanium dioxide,656,13463-67-7,2013-07-09,2013-07-09,
30593,Mica,1001,12001-26-2,2013-07-09,2013-07-09,
30594,Titanium dioxide,656,13463-67-7,2013-07-09,2013-07-09,
30595,Mica,1001,12001-26-2,2013-07-09,2013-07-09,
30596,"Silica, crystalline (airborne particles of respirable size)",776,,2013-07-09,2013-07-09,
30597,Titanium dioxide,656,13463-67-7,2013-07-09,2013-07-09,
30598,Mica,1001,12001-26-2,2013-07-09,2013-07-09,
30599,Titanium dioxide,656,13463-67-7,2013-07-09,2013-07-09,
30600,Titanium dioxide,656,13463-67-7,2013-07-09,2013-07-09,
30601,Mica,1001,12001-26-2,2013-07-09,2013-07-09,
30602,Titanium dioxide,656,13463-67-7,2013-07-09,2013-07-09,
30603,Titanium dioxide,656,13463-67-7,2013-07-09,2013-07-09,
30604,"Silica, crystalline (airborne particles of respirable size)",776,,2013-07-09,2013-07-09,
30605,Titanium dioxide,656,13463-67-7,2013-07-09,2013-07-09,
30606,Mica,1001,12001-26-2,2013-07-09,2013-07-09,
30607,"Silica, crystalline (airborne particles of respirable size)",776,,2013-07-09,2013-07-09,
30608,Titanium dioxide,656,13463-67-7,2013-07-09,2013-07-09,
30609,Mica,1001,12001-26-2,2013-07-09,2013-07-09,
30610,Titanium dioxide,656,13463-67-7,2013-07-09,2013-07-09,
30611,Cosmetic talc,943,,2013-07-09,2013-07-09,
30612,Mica,1001,12001-26-2,2013-07-09,2013-07-09,
30613,Titanium dioxide,656,13463-67-7,2013-07-09,2013-07-09,
30614,Cosmetic talc,943,,2013-07-09,2013-07-09,
30615,Mica,1001,12001-26-2,2013-07-09,2013-07-09,
30616,Cosmetic talc,943,,2013-07-09,2013-07-09,
30617,Titanium dioxide,656,13463-67-7,2013-07-09,2013-07-09,
30618,Cosmetic talc,943,,2013-07-09,2013-07-09,
30619,Mica,1001,12001-26-2,2013-07-09,2013-07-09,
30643,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
36190,Titanium dioxide,656,13463-67-7,2014-10-01,2014-10-01,
36191,Titanium dioxide,656,13463-67-7,2014-10-01,2014-10-01,
42080,Titanium dioxide,656,13463-67-7,2015-07-29,2015-07-29,
42081,Titanium dioxide,656,13463-67-7,2015-07-29,2015-07-29,
42082,Titanium dioxide,656,13463-67-7,2015-07-29,2015-07-29,
42083,Titanium dioxide,656,13463-67-7,2015-07-29,2015-07-29,
42084,Titanium dioxide,656,13463-67-7,2015-07-29,2015-07-29,
30621,Titanium dioxide,656,13463-67-7,2013-07-10,2013-07-10,
30644,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30622,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30623,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30624,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30625,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30626,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30627,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30628,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30629,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30630,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30631,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30632,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30633,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30634,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30635,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30636,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30637,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30638,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30639,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30640,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30641,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
30642,Titanium dioxide,656,13463-67-7,2013-07-11,2013-07-11,
42099,Titanium dioxide,656,13463-67-7,2015-07-30,2015-07-30,
42100,Titanium dioxide,656,13463-67-7,2015-07-30,2015-07-30,
42101,Titanium dioxide,656,13463-67-7,2015-07-30,2015-07-30,
42102,Titanium dioxide,656,13463-67-7,2015-07-30,2015-07-30,
42103,Titanium dioxide,656,13463-67-7,2015-07-30,2015-07-30,
42104,Titanium dioxide,656,13463-67-7,2015-07-30,2015-07-30,
42105,Titanium dioxide,656,13463-67-7,2015-07-30,2015-07-30,
42106,Titanium dioxide,656,13463-67-7,2015-07-30,2015-07-30,
42107,Titanium dioxide,656,13463-67-7,2015-07-30,2015-07-30,
42108,Titanium dioxide,656,13463-67-7,2015-07-30,2015-07-30,
42109,Titanium dioxide,656,13463-67-7,2015-07-30,2015-07-30,
42110,Titanium dioxide,656,13463-67-7,2015-07-30,2015-07-30,
42111,Titanium dioxide,656,13463-67-7,2015-07-30,2015-07-30,
42112,Titanium dioxide,656,13463-67-7,2015-07-30,2015-07-30,
42113,Titanium dioxide,656,13463-67-7,2015-07-30,2015-07-30,
30645,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30646,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30647,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30648,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30649,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30650,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30651,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30652,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30653,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30654,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30655,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30656,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30657,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30658,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30659,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30660,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30662,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30663,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30664,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30665,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30666,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30667,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30668,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30669,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30670,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30671,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30672,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30673,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30674,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30675,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30676,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30677,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30678,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30679,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30680,Titanium dioxide,656,13463-67-7,2013-07-15,2013-07-15,
30683,Titanium dioxide,656,13463-67-7,2013-07-16,2013-07-16,
30684,Titanium dioxide,656,13463-67-7,2013-07-16,2013-07-16,
30685,Titanium dioxide,656,13463-67-7,2013-07-16,2013-07-16,
30686,Titanium dioxide,656,13463-67-7,2013-07-16,2013-07-16,
30687,Titanium dioxide,656,13463-67-7,2013-07-16,2013-07-16,
30688,Titanium dioxide,656,13463-67-7,2013-07-16,2013-07-16,
30689,Titanium dioxide,656,13463-67-7,2013-07-16,2013-07-16,
30690,Triethanolamine,1046,102-71-6,2013-07-17,2013-07-17,
30691,Triethanolamine,1046,102-71-6,2013-07-17,2013-07-17,
30692,Triethanolamine,1046,102-71-6,2013-07-17,2013-07-17,
30693,Triethanolamine,1046,102-71-6,2013-07-17,2013-07-17,
30694,Triethanolamine,1046,102-71-6,2013-07-17,2013-07-17,
30695,Triethanolamine,1046,102-71-6,2013-07-17,2013-07-17,
30696,Titanium dioxide,656,13463-67-7,2013-07-17,2013-07-17,
30697,Titanium dioxide,1005,98084-96-9,2013-07-17,2013-07-17,
30698,Titanium dioxide,656,13463-67-7,2013-07-17,2013-07-17,
30699,Titanium dioxide,656,13463-67-7,2013-07-17,2013-07-17,
30700,Titanium dioxide,656,13463-67-7,2013-07-17,2013-07-17,
30701,Titanium dioxide,656,13463-67-7,2013-07-17,2013-07-17,
30702,Titanium dioxide,656,13463-67-7,2013-07-17,2013-07-17,
30703,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30704,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30705,Triethanolamine,1046,102-71-6,2013-07-18,2013-07-18,
30706,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30707,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30708,Triethanolamine,1046,102-71-6,2013-07-18,2013-07-18,
30709,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30710,Triethanolamine,1046,102-71-6,2013-07-18,2013-07-18,
30711,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30712,Triethanolamine,1046,102-71-6,2013-07-18,2013-07-18,
30713,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30714,Triethanolamine,1046,102-71-6,2013-07-18,2013-07-18,
30715,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30716,Triethanolamine,1046,102-71-6,2013-07-18,2013-07-18,
30717,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30718,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30719,Triethanolamine,1046,102-71-6,2013-07-18,2013-07-18,
30720,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30721,Triethanolamine,1046,102-71-6,2013-07-18,2013-07-18,
30723,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30724,Triethanolamine,1046,102-71-6,2013-07-18,2013-07-18,
30725,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30726,Triethanolamine,1046,102-71-6,2013-07-18,2013-07-18,
30727,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30728,Triethanolamine,1046,102-71-6,2013-07-18,2013-07-18,
30729,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30730,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30731,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30732,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30733,Triethanolamine,1046,102-71-6,2013-07-18,2013-07-18,
30734,Titanium dioxide,656,13463-67-7,2013-07-18,2013-07-18,
30735,Titanium dioxide,656,13463-67-7,2013-07-22,2013-07-22,
